Date,Opponents,Attendance,Town,Town Latitude,Town Longitude,Opponents Distance,Year,Day,Month,Month Name,Max Temp C,Min Temp C,Rain mm
1984-09-02,Rochdale,1425,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,1984,Sunday,9,September,16.7,10.4,117.6
1984-09-09,Fulham,1145,Fulham,51.4716259639774,-0.211248401472186,142.2535396503062,1984,Sunday,9,September,16.7,10.4,117.6
1984-09-23,Salford,1159,Salford,53.7107014676756,-2.09860666489657,34.39836554914088,1984,Sunday,9,September,16.7,10.4,117.6
1984-10-14,Runcorn,1076,Runcorn,53.3417128434191,-2.73129828457813,52.14161493961556,1984,Sunday,10,October,14.3,7.7,82.7
1984-10-28,Bridgend,826,Bridgend,56.2956995499054,-2.97822258533544,210.04098238530946,1984,Sunday,10,October,14.3,7.7,82.7
1984-11-04,Wakefield,1279,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,1984,Sunday,11,November,9.8,5.7,124.9
1984-11-11,Dewsbury,909,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,1984,Sunday,11,November,9.8,5.7,124.9
1984-12-02,Batley,835,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,1984,Sunday,12,December,7.3,2.4,47.6
1984-12-16,Blackpool,513,Blackpool,53.8208645730056,-3.05154264808477,71.61976568681085,1984,Sunday,12,December,7.3,2.4,47.6
1984-12-30,Doncaster,803,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,1984,Sunday,12,December,7.3,2.4,47.6
1985-02-17,Warrington,1479,Warrington,53.3895737691761,-2.5908970528279,46.25314798189232,1985,Sunday,2,February,5.7,-0.3,4.6
1985-03-10,Carlisle,610,Carlisle,54.8926244001824,-2.93301937193098,119.99634180911629,1985,Sunday,3,March,8.2,1.7,48.8
1985-03-29,Swinton,1146,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,1985,Friday,3,March,8.2,1.7,48.8
1985-04-05,Mansfield,594,Mansfield,55.4032017373724,-4.1798969772212,177.14290993948714,1985,Friday,4,April,11.6,4.8,69.5
1985-04-17,Keighley,628,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,1985,Wednesday,4,April,11.6,4.8,69.5
1985-04-28,Whitehaven,714,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,1985,Sunday,4,April,11.6,4.8,69.5
1985-09-01,Doncaster,504,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,1985,Sunday,9,September,18.8,11,14.2
1985-09-15,Mansfield,609,Mansfield,55.4032017373724,-4.1798969772212,177.14290993948714,1985,Sunday,9,September,18.8,11,14.2
1985-09-22,Wakefield,1242,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,1985,Sunday,9,September,18.8,11,14.2
1985-10-06,Runcorn,496,Runcorn,53.3417128434191,-2.73129828457813,52.14161493961556,1985,Sunday,10,October,14.4,8.7,33.6
1985-10-20,Rochdale,1658,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,1985,Sunday,10,October,14.4,8.7,33.6
1985-11-03,Keighley,514,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,1985,Sunday,11,November,6.6,1.4,78.2
1985-11-17,Whitehaven,714,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,1985,Sunday,11,November,6.6,1.4,78.2
1985-11-24,Bradford,1342,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,1985,Sunday,11,November,6.6,1.4,78.2
1985-12-15,Hunslet,645,Hunslet,53.7787866218433,-1.53697703982988,27.523656673851814,1985,Sunday,12,December,8.2,4,78
1986-01-12,Bramley,400,Bramley,51.3305421312502,-1.0606388632333,142.8178481549288,1986,Sunday,1,January,5.4,0.6,174.1
1986-01-19,Leigh,1000,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1986,Sunday,1,January,5.4,0.6,174.1
1986-03-16,Blackpool,400,Blackpool,53.8208645730056,-3.05154264808477,71.61976568681085,1986,Sunday,3,March,8.2,1.8,67.4
1986-03-30,Huddersfield,650,Huddersfield,53.6442835911505,-1.78220085442729,22.208249502777665,1986,Sunday,3,March,8.2,1.8,67.4
1986-04-13,Batley,600,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,1986,Sunday,4,April,9,2.3,111
1986-04-20,Fulham,700,Fulham,51.4716259639774,-0.211248401472186,142.2535396503062,1986,Sunday,4,April,9,2.3,111
1986-04-27,Carlisle,650,Carlisle,54.8926244001824,-2.93301937193098,119.99634180911629,1986,Sunday,4,April,9,2.3,111
1986-05-05,Workington,500,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,1986,Monday,5,May,16,7.5,94.7
1986-05-07,Barrow,600,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,1986,Wednesday,5,May,16,7.5,94.7
1986-08-31,Mansfield,594,Mansfield,55.4032017373724,-4.1798969772212,177.14290993948714,1986,Sunday,8,August,17.1,9.7,109.9
1986-09-03,Doncaster,654,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,1986,Wednesday,9,September,16.1,7.6,9.5
1986-09-14,Dewsbury,641,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,1986,Sunday,9,September,16.1,7.6,9.5
1986-09-28,Dewsbury,522,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,1986,Sunday,9,September,16.1,7.6,9.5
1986-10-01,Huddersfield,686,Huddersfield,53.6442835911505,-1.78220085442729,22.208249502777665,1986,Wednesday,10,October,14.3,7.3,85.7
1986-10-12,Carlisle,412,Carlisle,54.8926244001824,-2.93301937193098,119.99634180911629,1986,Sunday,10,October,14.3,7.3,85.7
1986-10-26,York,507,York,53.7985731804406,-2.44282326711126,49.22209729133019,1986,Sunday,10,October,14.3,7.3,85.7
1986-11-09,Fulham,564,Fulham,51.4716259639774,-0.211248401472186,142.2535396503062,1986,Sunday,11,November,10.6,4.7,93
1986-11-23,Batley,567,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,1986,Sunday,11,November,10.6,4.7,93
1986-11-30,Bramley,415,Bramley,51.3305421312502,-1.0606388632333,142.8178481549288,1986,Sunday,11,November,10.6,4.7,93
1986-12-07,Barrow,513,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,1986,Sunday,12,December,8.5,3.2,142.3
1987-01-18,Bramley,709,Bramley,51.3305421312502,-1.0606388632333,142.8178481549288,1987,Sunday,1,January,3.4,-1.1,52.9
1987-01-25,Swinton,880,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,1987,Sunday,1,January,3.4,-1.1,52.9
1987-02-05,Keighley,375,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,1987,Thursday,2,February,6.7,1,35.1
1987-02-08,Workington,341,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,1987,Sunday,2,February,6.7,1,35.1
1987-03-01,Keighley,393,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,1987,Sunday,3,March,7.3,1.2,89.2
1987-03-29,Hunslet,1211,Hunslet,53.7787866218433,-1.53697703982988,27.523656673851814,1987,Sunday,3,March,7.3,1.2,89.2
1987-04-12,Runcorn,609,Runcorn,53.3417128434191,-2.73129828457813,52.14161493961556,1987,Sunday,4,April,14.6,6.1,64.6
1987-04-19,Doncaster,1922,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,1987,Sunday,4,April,14.6,6.1,64.6
1987-09-06,Rochdale,752,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,1987,Sunday,9,September,17.4,9.3,67.2
1987-09-27,Whitehaven,721,Whitehaven,54.5507278137594,-3.58746267859761,118.02544857451929,1987,Sunday,9,September,17.4,9.3,67.2
1987-10-07,Bramley,426,Bramley,51.3305421312502,-1.0606388632333,142.8178481549288,1987,Wednesday,10,October,12.5,6,119.5
1987-10-18,Wakefield,1183,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,1987,Sunday,10,October,12.5,6,119.5
1987-11-08, Mansfield,495,Mansfield,55.4032017373724,-4.1798969772212,177.14290993948714,1987,Sunday,11,November,8.5,4.1,53.5
1987-11-22,Featherstone,785,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,1987,Sunday,11,November,8.5,4.1,53.5
1987-11-29,Fulham,466,Fulham,51.4716259639774,-0.211248401472186,142.2535396503062,1987,Sunday,11,November,8.5,4.1,53.5
1987-12-13,York,480,York,53.7985731804406,-2.44282326711126,49.22209729133019,1987,Sunday,12,December,7.9,3.8,38.2
1988-01-10,Barrow,483,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,1988,Sunday,1,January,7.2,2.5,173.9
1988-01-24,Carlisle,446,Carlisle,54.8926244001824,-2.93301937193098,119.99634180911629,1988,Sunday,1,January,7.2,2.5,173.9
1988-02-28,Batley,583,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,1988,Sunday,2,February,7.3,2.2,81
1988-03-06,Dewsbury,462,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,1988,Sunday,3,March,9.3,2.8,97.3
1988-03-27,Oldham,2316,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,1988,Sunday,3,March,9.3,2.8,97.3
1988-04-10,Doncaster,2397,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,1988,Sunday,4,April,11.6,5,44.1
1988-08-28,Bramley,700,Bramley,51.3305421312502,-1.0606388632333,142.8178481549288,1988,Sunday,8,August,19.5,11.7,78.6
1988-08-31,Wakefield,1356,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,1988,Wednesday,8,August,19.5,11.7,78.6
1988-09-11,Barrow,365,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,1988,Sunday,9,September,16.5,9.7,51.7
1988-09-21,Mansfield,380,Mansfield,55.4032017373724,-4.1798969772212,177.14290993948714,1988,Wednesday,9,September,16.5,9.7,51.7
1988-10-16,Leigh,903,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1988,Sunday,10,October,13,7.1,88.9
1988-10-23,Batley,515,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,1988,Sunday,10,October,13,7.1,88.9
1988-10-26,York,481,York,53.7985731804406,-2.44282326711126,49.22209729133019,1988,Wednesday,10,October,13,7.1,88.9
1988-11-06,Keighley,484,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,1988,Sunday,11,November,9,2.6,50.5
1988-11-13,Wigan St Pats,621,Wigan,53.5455435760623,-2.62969531846227,49.07194367619324,1988,Sunday,11,November,9,2.6,50.5
1988-11-27,Widnes,2716,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,1988,Sunday,11,November,9,2.6,50.5
1988-12-18,Dewsbury,814,Dewsbury,53.6917201746677,-1.62768871869344,22.341546560529377,1988,Sunday,12,December,9.8,5.4,36
1989-01-22,Swinton,1034,Swinton,53.512219777357,-2.34030566231619,36.97502267798857,1989,Sunday,1,January,9,3.9,20.6
1989-01-29,Leigh,1898,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1989,Sunday,1,January,9,3.9,20.6
1989-02-12,Oldham,3636,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,1989,Sunday,2,February,9.1,2.9,75.3
1989-02-19,Huddersfield,774,Huddersfield,53.6442835911505,-1.78220085442729,22.208249502777665,1989,Sunday,2,February,9.1,2.9,75.3
1989-03-05,Doncaster,2254,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,1989,Sunday,3,March,11,3.9,77.7
1989-03-12,Hunslet,774,Hunslet,53.7787866218433,-1.53697703982988,27.523656673851814,1989,Sunday,3,March,11,3.9,77.7
1989-03-26,Fulham,1005,Fulham,51.4716259639774,-0.211248401472186,142.2535396503062,1989,Sunday,3,March,11,3.9,77.7
1989-04-02,Chorley,1252,Chorley,53.6543318850006,-2.63281388848266,51.383572255598324,1989,Sunday,4,April,9.6,2.7,115.5
1989-04-23,Doncaster,1725,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,1989,Sunday,4,April,9.6,2.7,115.5
1989-09-03,St Helens,6200,St Helens,53.4553424455602,-2.73818933485438,52.52127636542402,1989,Sunday,9,September,18.5,10.6,23.3
1989-10-08,Widnes,8636,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,1989,Sunday,10,October,14.9,8.5,65.3
1989-10-29,Leeds,4622,Leeds,53.8007051115385,-1.550263719871,29.08825582694335,1989,Sunday,10,October,14.9,8.5,65.3
1989-11-05,Wigan,7642,Wigan,53.5455435760623,-2.62969531846227,49.07194367619324,1989,Sunday,11,November,9,4,42.6
1989-11-19,Bradford,2986,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,1989,Sunday,11,November,9,4,42.6
1989-12-01,Rochdale,2307,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,1989,Friday,12,December,6.7,2.8,159.1
1989-12-17,Castleford,3014,Castleford,53.7257975040873,-1.35353517552403,24.184034641290065,1989,Sunday,12,December,6.7,2.8,159.1
1990-01-03,Featherstone,2756,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,1990,Wednesday,1,January,8.9,3.9,128.7
1990-01-07,Warrington,1298,Warrington,53.3895737691761,-2.5908970528279,46.25314798189232,1990,Sunday,1,January,8.9,3.9,128.7
1990-02-04,Wakefield,5104,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,1990,Sunday,2,February,9.7,4.4,115.2
1990-02-25,Barrow,1002,Barrow,51.1721895775365,-2.64292218669653,160.579615645515,1990,Sunday,2,February,9.7,4.4,115.2
1990-03-04,Leigh,1106,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1990,Sunday,3,March,12.4,5.3,21.6
1990-03-09,Castleford,4169,Castleford,53.7257975040873,-1.35353517552403,24.184034641290065,1990,Friday,3,March,12.4,5.3,21.6
1990-03-25,Salford,1121,Salford,53.7107014676756,-2.09860666489657,34.39836554914088,1990,Sunday,3,March,12.4,5.3,21.6
1990-04-15,Hull,5856,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1990,Sunday,4,April,13.1,3.9,25.9
1990-09-26,Wakefield,7984,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,1990,Wednesday,9,September,16.7,9.6,30.4
1990-09-30,Warrington,4920,Warrington,53.3895737691761,-2.5908970528279,46.25314798189232,1990,Sunday,9,September,16.7,9.6,30.4
1990-10-14,Oldham,5189,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,1990,Sunday,10,October,14.4,8.6,129.7
1990-10-30,Bradford,4119,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,1990,Tuesday,10,October,14.4,8.6,129.7
1990-11-18,Bradford,2788,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,1990,Sunday,11,November,8.8,4.9,47.9
1990-12-16,Leeds,4714,Leeds,53.8007051115385,-1.550263719871,29.08825582694335,1990,Sunday,12,December,6.7,2.6,136
1990-12-23,St Helens,3111,St Helens,53.4553424455602,-2.73818933485438,52.52127636542402,1990,Sunday,12,December,6.7,2.6,136
1991-01-06,Wigan,4814,Wigan,53.5455435760623,-2.62969531846227,49.07194367619324,1991,Sunday,1,January,5.5,0.1,86.8
1991-01-20,Rochdale,2160,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,1991,Sunday,1,January,5.5,0.1,86.8
1991-01-30,Hull,2847,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1991,Wednesday,1,January,5.5,0.1,86.8
1991-02-03,Featherstone,3206,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,1991,Sunday,2,February,4.8,-0.3,68.5
1991-02-17,Featherstone,2910,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,1991,Sunday,2,February,4.8,-0.3,68.5
1991-02-24,Salford,1990,Salford,53.7107014676756,-2.09860666489657,34.39836554914088,1991,Sunday,2,February,4.8,-0.3,68.5
1991-03-10,Castleford,3840,Castleford,53.7257975040873,-1.35353517552403,24.184034641290065,1991,Sunday,3,March,10.7,5.2,58.7
1991-03-24,Hull,3104,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1991,Sunday,3,March,10.7,5.2,58.7
1991-03-31,Hull KR,2684,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1991,Sunday,3,March,10.7,5.2,58.7
1991-04-06,Widnes,2578,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,1991,Saturday,4,April,11.4,4.5,67.2
1991-09-01,Oldham,3454,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,1991,Sunday,9,September,19.4,9.8,37
1991-09-16,Bradford,2012,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,1991,Monday,9,September,19.4,9.8,37
1991-10-06,Workington,1488,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,1991,Sunday,10,October,12.9,7.7,54.3
1991-10-23,Rochdale,1645,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,1991,Wednesday,10,October,12.9,7.7,54.3
1991-11-03,Scarborough,1226,Scarborough,54.2815782989892,-0.40220856227445,75.82285940943304,1991,Sunday,11,November,9.2,3.8,73.1
1991-11-06,Carlisle,1228,Carlisle,54.8926244001824,-2.93301937193098,119.99634180911629,1991,Wednesday,11,November,9.2,3.8,73.1
1991-12-15,Leigh,1913,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1991,Sunday,12,December,7.9,2.6,78.4
1991-12-29,R-York,1702,York,53.7985731804406,-2.44282326711126,49.22209729133019,1991,Sunday,12,December,7.9,2.6,78.4
1992-02-09,Hull,3227,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1992,Sunday,2,February,8.9,2.9,25.9
1992-02-16,Workington,1531,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,1992,Sunday,2,February,8.9,2.9,25.9
1992-02-27,London C,1315,London C,51.7238207942858,-0.295698889813896,124.7428833297214,1992,Thursday,2,February,8.9,2.9,25.9
1992-03-01,Oldham,2529,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,1992,Sunday,3,March,10.3,4,73.6
1992-03-09,Rochdale,3849,Rochdale,53.6169648505924,-2.15670801279661,32.59332470438116,1992,Monday,3,March,10.3,4,73.6
1992-03-22,Leigh,3228,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1992,Sunday,3,March,10.3,4,73.6
1992-04-05,Carlisle,6393,Carlisle,54.8926244001824,-2.93301937193098,119.99634180911629,1992,Sunday,4,April,12.3,5.3,41.8
1992-04-12,London C,1940,London C,51.7238207942858,-0.295698889813896,124.7428833297214,1992,Sunday,4,April,12.3,5.3,41.8
1992-04-19,R-York,2872,York,53.7985731804406,-2.44282326711126,49.22209729133019,1992,Sunday,4,April,12.3,5.3,41.8
1992-04-25,Keighley,1225,Keighley,53.8674762656362,-1.90961927150711,38.07164777199404,1992,Saturday,4,April,12.3,5.3,41.8
1992-05-10,Batley,2512,Batley,53.7144427785144,-1.63370047807361,23.91559243431121,1992,Sunday,5,May,18.7,8.6,57.6
1992-08-28,Wigan,5950,Wigan,53.5455435760623,-2.62969531846227,49.07194367619324,1992,Friday,8,August,19.2,11.3,117.7
1992-09-11,Halifax,3596,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,1992,Friday,9,September,16.3,9.7,71.9
1992-09-20,Bradford,4286,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,1992,Sunday,9,September,16.3,9.7,71.9
1992-10-04,Castleford,3896,Castleford,53.7257975040873,-1.35353517552403,24.184034641290065,1992,Sunday,10,October,10.2,4.8,66
1992-10-06,Hull,3017,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1992,Tuesday,10,October,10.2,4.8,66
1992-10-22,Warrington,1662,Warrington,53.3895737691761,-2.5908970528279,46.25314798189232,1992,Thursday,10,October,10.2,4.8,66
1992-11-15,Hull KR,1712,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1992,Sunday,11,November,10.2,3.8,129.1
1992-11-22,Widnes,2158,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,1992,Sunday,11,November,10.2,3.8,129.1
1992-12-13,Leeds,4777,Leeds,53.8007051115385,-1.550263719871,29.08825582694335,1992,Sunday,12,December,6.3,1.2,67.4
1993-01-06,Halifax,2404,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,1993,Wednesday,1,January,8.4,2.3,88.1
1993-01-24,Salford,2278,Salford,53.7107014676756,-2.09860666489657,34.39836554914088,1993,Sunday,1,January,8.4,2.3,88.1
1993-01-31,Leigh,2408,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1993,Sunday,1,January,8.4,2.3,88.1
1993-02-14,Widnes,3407,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,1993,Sunday,2,February,7.5,3,10.7
1993-02-19,Leigh,1982,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1993,Friday,2,February,7.5,3,10.7
1993-03-12,Bradford,2842,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,1993,Friday,3,March,10.3,2.3,16.7
1993-03-28,Wakefield,3245,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,1993,Sunday,3,March,10.3,2.3,16.7
1993-04-11,Hull,2706,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1993,Sunday,4,April,13,5.7,91.8
1993-09-05,Castleford,3046,Castleford,53.7257975040873,-1.35353517552403,24.184034641290065,1993,Sunday,9,September,15.2,*    9.0,*  121.4
1993-09-19,Halifax,4005,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,1993,Sunday,9,September,15.2,*    9.0,*  121.4
1993-10-03,Wakefield,3096,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,1993,Sunday,10,October,10.7,5.4,62.8
1993-10-10,Featherstone,3059,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,1993,Sunday,10,October,10.7,5.4,62.8
1993-10-31,Hull,2244,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1993,Sunday,10,October,10.7,5.4,62.8
1993-11-28,Warrington,3284,Warrington,53.3895737691761,-2.5908970528279,46.25314798189232,1993,Sunday,11,November,6.3,2.2,56.9
1993-12-05,Leeds,3521,Leeds,53.8007051115385,-1.550263719871,29.08825582694335,1993,Sunday,12,December,7.1,2.2,171.4
1993-12-22,Salford,1605,Salford,53.7107014676756,-2.09860666489657,34.39836554914088,1993,Wednesday,12,December,7.1,2.2,171.4
1994-01-02,Hull KR,2151,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1994,Sunday,1,January,7.2,1.5,124.4
1994-01-16,Bradford,3544,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,1994,Sunday,1,January,7.2,1.5,124.4
1994-01-30,Leigh,1676,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1994,Sunday,1,January,7.2,1.5,124.4
1994-02-06,Oldham,2400,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,1994,Sunday,2,February,4.9,-0.6,75.7
1994-03-11,St Helens,2729,St Helens,53.4553424455602,-2.73818933485438,52.52127636542402,1994,Friday,3,March,10.6,4.2,78.1
1994-03-27,Wigan,5465,Wigan,53.5455435760623,-2.62969531846227,49.07194367619324,1994,Sunday,3,March,10.6,4.2,78.1
1994-04-01,Leigh,1720,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1994,Friday,4,April,12,4.9,55.3
1994-04-17,Widnes,2831,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,1994,Sunday,4,April,12,4.9,55.3
1994-08-23,Bradford,4672,Bradford,50.842260748221,-4.24552088252458,211.3628397865572,1994,Tuesday,8,August,19.7,11.8,45
1994-09-18,Warrington,3037,Warrington,53.3895737691761,-2.5908970528279,46.25314798189232,1994,Sunday,9,September,15.4,9.1,148.2
1994-10-02,Widnes,2085,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,1994,Sunday,10,October,12.7,6.2,57.9
1994-10-09,Hull,2164,Hull,53.8589756237951,-0.404743999331178,54.6280965468031,1994,Sunday,10,October,12.7,6.2,57.9
1994-11-11,Wigan,2601,Wigan,53.5455435760623,-2.62969531846227,49.07194367619324,1994,Friday,11,November,11.7,7,103.3
1994-11-27,Workington,1906,Workington,54.6433740020279,-3.5493692518853,121.34245037563076,1994,Sunday,11,November,11.7,7,103.3
1994-12-04,Leigh,870,Leigh,50.7986148206032,-1.96623431051373,179.77477352854174,1994,Sunday,12,December,9,3.6,103.9
1994-12-09,Castleford,1840,Castleford,53.7257975040873,-1.35353517552403,24.184034641290065,1994,Friday,12,December,9,3.6,103.9
1994-12-26,Doncaster,3039,Doncaster,53.5227247729436,-1.13235216699057,16.887288503449927,1994,Monday,12,December,9,3.6,103.9
1995-01-15,Wakefield,2274,Wakefield,53.6837065635892,-1.49816942672736,20.846247782930828,1995,Sunday,1,January,6.4,1.5,157.7
1995-02-05,St Helens,2705,St Helens,53.4553424455602,-2.73818933485438,52.52127636542402,1995,Sunday,2,February,9,3.4,99.2
1995-02-26,Widnes,2295,Widnes,53.3620821677151,-2.73412654458895,52.18859666247889,1995,Sunday,2,February,9,3.4,99.2
1995-03-19,Leeds,4778,Leeds,53.8007051115385,-1.550263719871,29.08825582694335,1995,Sunday,3,March,8.9,2,63.9
1995-04-02,Salford,1983,Salford,53.7107014676756,-2.09860666489657,34.39836554914088,1995,Sunday,4,April,13.2,5.1,24.6
1995-04-09,Oldham,2137,Oldham,53.5421657962779,-2.11595949931263,28.825735711277947,1995,Sunday,4,April,13.2,5.1,24.6
1995-04-17,Featherstone,1882,Featherstone,53.6746306224241,-1.35917767663436,20.67730355800864,1995,Monday,4,April,13.2,5.1,24.6
1995-04-23,Halifax,2823,Halifax,53.7228304660538,-1.8601759049414,28.483802911037273,1995,Sunday,4,April,13.2,5.1,24.6
1995-08-20,Leeds,4234,Leeds,53.8007051115385,-1.550263719871,29.08825582694335,1995,Sunday,8,August,24.4,13.2,12.1
